with_zx,span,comp_state,prefix,time,data,mrt_file,status
1,1024,uncomp,62.76.254.0/24,0.607,340396,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,64.55.34.0/24,13.094,39088852,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,64.55.34.0/24,1.655,2505156,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,64.55.34.0/24,0.697,527188,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,65.48.180.0/24,8.563,40630972,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,65.48.180.0/24,1.661,724116,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,65.48.180.0/24,0.438,246276,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,66.152.112.0/24,8.516,41326012,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,66.152.112.0/24,0.406,244828,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,66.152.112.0/24,0.414,246276,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,67.229.86.0/24,9.108,42018156,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,67.229.86.0/24,1.077,1012268,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,67.229.86.0/24,0.675,489540,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,69.167.112.0/24,9.247,42752292,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,69.167.112.0/24,1.446,1786948,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,69.167.112.0/24,0.660,150708,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,72.246.118.0/24,9.026,43408236,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,72.246.118.0/24,1.859,2522532,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,72.246.118.0/24,0.433,246276,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,77.77.24.0/24,8.980,44091692,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,77.77.24.0/24,1.028,1002132,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,77.77.24.0/24,0.539,386732,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,79.177.190.0/24,8.936,44715780,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,79.177.190.0/24,0.650,546012,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,79.177.190.0/24,0.567,353428,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,82.144.75.0/24,8.657,45725036,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,82.144.75.0/24,1.287,1578436,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,82.144.75.0/24,0.542,307092,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,85.196.15.0/24,7.734,46598180,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,85.196.15.0/24,1.717,2509500,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,85.196.15.0/24,0.539,336052,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,89.42.48.0/24,9.243,47619020,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,89.42.48.0/24,1.023,1238156,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,89.42.48.0/24,0.565,365012,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,91.208.36.0/24,9.679,48719500,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,91.208.36.0/24,1.151,1336620,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,91.208.36.0/24,0.891,576420,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,92.45.97.0/24,9.228,49924236,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,92.45.97.0/24,1.728,2489228,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,92.45.97.0/24,0.574,317228,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,94.79.111.0/24,9.351,50675206,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,94.79.111.0/24,1.078,965932,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,94.79.111.0/24,0.467,246276,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,95.187.137.0/24,9.733,51444636,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,95.187.137.0/24,1.478,1928852,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,95.187.137.0/24,0.602,312884,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,103.4.190.0/24,8.786,52068724,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,103.4.190.0/24,1.646,2616652,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,103.4.190.0/24,0.664,454788,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,103.47.92.0/24,9.658,52995444,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,103.47.92.0/24,1.023,1220780,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,103.47.92.0/24,0.546,344740,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,103.89.251.0/24,11.116,53761436,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,103.89.251.0/24,0.899,886292,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,103.89.251.0/24,0.666,482300,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,103.224.243.0/24,7.901,55070428,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,103.224.243.0/24,6.544,1817356,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,103.224.243.0/24,0.541,350532,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,104.141.0.0/16,10.004,55710142,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,104.141.0.0/16,0.769,640132,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,104.141.0.0/16,0.537,273788,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,107.167.11.0/24,7.803,57384550,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,107.167.11.0/24,1.154,1228020,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,107.167.11.0/24,0.562,337500,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,109.239.195.0/24,12.744,56317156,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,109.239.195.0/24,0.774,690812,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,109.239.195.0/24,0.539,340396,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,112.76.163.0/24,10.374,57306140,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,112.76.163.0/24,1.044,1203404,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,112.76.163.0/24,0.462,244828,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,115.112.251.0/24,10.104,57833212,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,115.112.251.0/24,2.485,1605948,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,115.112.251.0/24,0.461,244828,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,117.240.10.0/24,10.301,58331324,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,117.240.10.0/24,1.713,2308228,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,117.240.10.0/24,0.427,244828,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,120.28.164.0/24,10.458,58855500,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,120.28.164.0/24,0.681,495332,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,120.28.164.0/24,0.564,388180,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,122.203.177.0/24,9.917,59304380,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,122.203.177.0/24,1.025,1049916,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,122.203.177.0/24,0.545,353428,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,125.27.12.0/24,9.731,59861860,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,125.27.12.0/24,0.554,391076,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,125.27.12.0/24,0.568,396868,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,131.72.156.0/24,10.670,60530836,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,131.72.156.0/24,1.061,1077428,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,131.72.156.0/24,0.541,376596,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,136.147.186.0/24,10.201,61053564,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,136.147.186.0/24,1.276,1717444,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,136.147.186.0/24,0.564,396868,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,141.101.143.0/24,10.287,61883268,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,141.101.143.0/24,0.410,246276,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,141.101.143.0/24,0.546,389628,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,146.120.97.0/24,13.631,61360540,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,146.120.97.0/24,1.025,1084668,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,146.120.97.0/24,0.544,302748,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,150.108.85.0/24,9.959,63308100,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,150.108.85.0/24,0.770,644476,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,150.108.85.0/24,0.541,393972,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,155.48.253.0/24,10.048,63785940,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,155.48.253.0/24,1.292,1223676,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,155.48.253.0/24,0.661,525740,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,159.196.132.0/24,11.394,64559172,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,159.196.132.0/24,1.408,1992564,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,159.196.132.0/24,0.541,385284,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,162.247.158.0/24,11.208,65219460,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,162.247.158.0/24,0.648,485196,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,162.247.158.0/24,0.742,495332,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,166.137.10.0/24,11.538,65933324,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,166.137.10.0/24,1.025,1093356,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,166.137.10.0/24,0.432,244828,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,168.228.14.0/24,10.650,66416956,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,168.228.14.0/24,0.644,531532,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,168.228.14.0/24,0.416,246276,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,170.233.248.0/24,10.005,67068556,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,170.233.248.0/24,1.305,1251188,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,170.233.248.0/24,0.538,378044,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,173.254.190.0/24,10.421,67862060,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,173.254.190.0/24,1.491,2046140,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,173.254.190.0/24,0.417,246276,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,177.23.223.0/24,10.342,68577372,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,177.23.223.0/24,0.727,564836,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,177.23.223.0/24,0.567,396868,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,178.150.180.0/24,8.574,69602886,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,178.150.180.0/24,0.549,393972,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,178.150.180.0/24,0.874,234692,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,180.210.1.0/24,11.363,70183204,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,180.210.1.0/24,2.276,1035436,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,180.210.1.0/24,0.439,244828,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,182.72.251.0/24,10.371,70624844,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,182.72.251.0/24,1.340,1666764,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,182.72.251.0/24,1.020,244828,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,185.19.206.0/24,10.723,71542876,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,185.19.206.0/24,0.517,367908,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,185.19.206.0/24,0.744,560492,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,185.92.13.0/24,11.383,72934404,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,185.92.13.0/24,0.818,760316,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,185.92.13.0/24,0.568,383836,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,185.172.214.0/24,10.500,74453356,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,185.172.214.0/24,1.740,2329948,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,185.172.214.0/24,0.707,554700,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,186.148.102.0/24,11.527,75550940,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,186.148.102.0/24,1.043,1145484,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,186.148.102.0/24,0.413,244828,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,188.0.138.0/24,10.910,76324172,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,188.0.138.0/24,1.398,1901340,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,188.0.138.0/24,0.031,0,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,189.209.196.0/24,12.761,77056860,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,189.209.196.0/24,0.536,396868,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,189.209.196.0/24,0.460,244828,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,190.106.101.0/24,11.424,77402932,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,190.106.101.0/24,0.907,824028,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,190.106.101.0/24,0.558,380940,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,190.238.103.0/24,13.167,77832988,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,190.238.103.0/24,1.209,1223676,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,190.238.103.0/24,0.461,246276,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,192.69.34.0/24,12.058,78551196,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,192.69.34.0/24,0.901,829820,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,192.69.34.0/24,0.746,485196,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,192.160.42.0/24,10.826,79256372,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,192.160.42.0/24,1.398,1749300,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,192.160.42.0/24,0.740,485196,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,193.41.88.0/24,11.767,80248252,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,193.41.88.0/24,0.527,398316,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,193.41.88.0/24,0.547,391076,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,193.235.80.0/24,12.481,80426918,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,193.235.80.0/24,1.151,1427823,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,193.235.80.0/24,0.599,378044,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,194.146.150.0/24,10.876,82216084,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,194.146.150.0/24,1.208,1267116,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,194.146.150.0/24,0.663,525740,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,195.196.50.0/24,11.558,83367244,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,195.196.50.0/24,1.647,2576108,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,195.196.50.0/24,0.538,392524,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,197.218.10.0/24,11.384,84120204,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,197.218.10.0/24,1.147,1094804,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,197.218.10.0/24,0.463,246276,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,198.164.77.0/24,11.172,84822484,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,198.164.77.0/24,0.775,732804,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,198.164.77.0/24,0.537,307092,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,199.79.166.0/24,13.095,85615988,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,199.79.166.0/24,1.293,1459700,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,199.79.166.0/24,0.827,572076,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,200.3.105.0/24,12.028,86269036,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,200.3.105.0/24,1.645,2273476,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,200.3.105.0/24,0.434,249172,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,200.88.52.0/24,12.707,86783076,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,200.88.52.0/24,0.648,554700,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,200.88.52.0/24,0.413,244828,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,201.151.242.0/24,11.792,87357932,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,201.151.242.0/24,1.060,1149828,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,201.151.242.0/24,0.433,246276,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,202.12.30.0/24,11.588,87769164,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,202.12.30.0/24,0.648,475060,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,202.12.30.0/24,0.420,246276,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,202.87.241.0/24,11.331,88329540,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,202.87.241.0/24,1.151,1010820,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,202.87.241.0/24,0.427,246276,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,202.180.221.0/24,12.083,88866748,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,202.180.221.0/24,1.277,1637804,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,202.180.221.0/24,0.412,246276,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,203.92.54.0/24,11.770,89522692,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,203.92.54.0/24,1.746,2248860,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,203.92.54.0/24,0.599,393972,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
0,0,none,203.195.112.0/24,12.344,90082846,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,comp,203.195.112.0/24,0.652,556148,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,203.195.112.0/24,0.411,246276,http://data.ris.ripe.net/rrc21/2018.01/bview.20180101.0000.gz,
